HTTrack3.49-2+libhtsjava.so.2 launched on Wed, 19 Oct 2022 12:02:37 at https://afcofficial.store/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://afcofficial.store/ -O "/home/abrar/websites/wordpress clone" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:14:34	Warning: 	HTML file (150340 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/cara-minum-sop-subarashi-untuk-covid/feed/
12:14:35	Warning: 	HTML file (150337 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/cara-minum-sop-subarashi-yang-benar/feed/
12:14:35	Warning: 	HTML file (150325 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/dosis-sop-subarashi-untuk-covid/feed/
12:14:36	Warning: 	HTML file (150286 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/guna-sop-subarashi/feed/
12:14:37	Warning: 	HTML file (150313 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/harga-sop-subarashi-manfaat/feed/
12:14:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/tags/175
12:14:38	Warning: 	HTML file (150322 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/jual-sop-subarashi-di-surabaya/feed/
12:14:39	Warning: 	HTML file (150307 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-afc-sop-subarashi/feed/
12:14:39	Warning: 	HTML file (150316 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-herbal-sop-subarashi/feed/
12:14:40	Warning: 	HTML file (150334 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-mengkonsumsi-sop-subarashi/feed/
12:14:40	Warning: 	HTML file (150313 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-minum-sop-subarashi/feed/
12:14:41	Warning: 	HTML file (150310 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-obat-sop-subarashi/feed/
12:14:41	Warning: 	HTML file (150316 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-produk-sop-subarashi/feed/
12:14:42	Warning: 	HTML file (150343 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/manfaat-sop-subarashi-dan-utsukushhii/feed/
